genome	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300470	D300433	D300479	D300436	D300445	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497	classification
GPB:bin_000088	0	7.32979862882912	0	0	0	0	0	0	4.76678332922491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.54057955055927	10.0349925109895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66061018230141	0	0	2.53917809830437	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus faecium
GPB:bin_000089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9326041525003	8.9566201245219	10.4157630366154	11.7105626339351	4.3401904604027	13.3914754726304	18.8644760125954	7.69718783622079	91.6713709077127	15.7156689652065	40.8321014458349	54.7209221573173	16.2414408295666	53.3983900028407	59.9455669351471	38.8708755239713	20.7227384034255	26.5065306802353	16.6061888364839	0	0	0	0	0	3.68145924148992	3.58133233763025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52653433365012	6.49328101600341	7.6994511025829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A intestinavium
GPB:bin_000092	4.95832447917502	14.6775215306401	1.65543107388578	0	3.15362983737751	2.82721210286594	3.34886402819431	5.16412101262169	6.66784527207993	5.97099377736436	0	0	0	0	0	0	0	0	0	0	0	25.1581093732459	28.6175960859943	19.013870623707	12.05775985117	16.911814086732	7.160554123298	6.49843431751479	6.5620339037416	12.7582198330473	20.4184742514394	33.6865808381313	12.4606699958302	18.1865497650474	54.07284182397	60.4102474018893	60.5637960483056	28.019000689622	66.2910665886164	6.72490447532597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.26726761342678	3.65569820217151	8.77787055153722	7.79647480875018	7.41942548874954	4.89355965230222	7.53042405738297	6.52613697416323	27.0400481933508	14.1799261863904	13.4514628406011	15.7224040944301	20.2345917598191	10.8896624861675	22.1163050494764	12.8030252153064	16.6780517777813	18.1536599081039	6.31293552435328	0	0	0	28.5374576002758	29.3271148741841	0	52.0982475783042	0	9.98870593636232	25.0556433732138	18.4336183704072	18.7329348627973	52.420455411127	9.35733344827033	30.7120597645663	42.1672774365307	59.4736194529533	13.9498851298253	35.2118056669286	37.8787407983577	113.238537039116	38.1821920156207	14.8468197199814	74.2181611149424	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Choladocola;s__Choladocola avistercoris
GPB:bin_000093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74311598861315	3.10295017348632	5.24117661778906	6.11512312308166	3.67695216333687	7.28262867369471	6.92163388648187	4.86404557499864	14.4204193528067	4.54377973234525	7.50033868878686	9.75596286417674	3.96248622593692	17.7252453012863	17.4756079355861	9.41658375622691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0767033025824	11.4127334903239	13.172146234169	15.1819298098769	16.8111307373233	13.7473562859344	5.1759844194529	10.4905076535037	87.3901634421481	4.48523187454104	5.00318842055397	35.742712150773	5.71301108569387	4.67636452750541	6.73339195309959	2.59198312855246	5.80568669259398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03085476420789	2.28340959943256	5.01444928340356	0	6.14368515835534	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Roslinia;s__Roslinia sp019419865
GPB:bin_000094	0	8.8435946062163	33.5573604758363	0	4.73553743190556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccomorpha;s__Caccomorpha excrementavium
GPB:bin_000095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.24934926666758	6.37737409887648	4.01986376774287	10.2493467674517	8.82573092692168	0.7082777778472	2.52970630464692	3.9287048688474	1.46903908898583	15.2512149313153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UMGS775;s__UMGS775 sp900545325
GPB:bin_000097	0.99897006363779	1.75259700841001	2.83172817864962	4.34547885220072	3.27294677752692	3.36666416571744	1.79766525021997	0.826319307555367	2.10731118401757	2.11657038012155	1.36222725443521	0.985669560946996	0	2.33444284535267	1.24963338357968	0	0	0	0	0	0	2.06914897245091	1.0285892600146	2.72251058924637	1.7758728881189	1.61033278539809	0.6652809134376	2.69089631746595	0.995286847508031	1.19499901098826	1.88411851771013	1.17663408611905	0	0	0	0	0	0	0	0	0	0	0	0	1.33475660080076	1.62230323781981	0	0	1.59631610179318	0	0	0	0	0.949144334326892	0	0	0	0	0	0	0	1.48310836158269	0	0	0	0	0	0	1.44791318523167	0	0	0	0	0	0.733573879176869	1.86979489942774	0	0	1.64297017277012	1.92964716153631	1.9634099760591	2.04894243951682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.702778099869723	0	1.2439550920463	1.87184113061094	1.41322956667644	0	1.30764403762337	1.86074032644208	1.1524885581573	2.0844957063249	1.80032535075813	1.28753981624844	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter faecalis
GPB:bin_000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5607987420913	11.3143638678341	0	83.1848777312321	51.0734125690391	0	5.17949356561745	17.2339797823886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp944388645
GPB:bin_000100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.3920897184099	77.0543927933951	38.9340118378872	8.57905431220263	135.460755284664	225.475037758264	6.19686979518008	30.3318996137613	71.2238191961221	143.706477258481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904374385
GPB:bin_000104	38.0375805521382	116.08468898477	57.5111457892472	190.785102986318	124.912590675071	138.776713099533	77.8332416694424	58.231440878903	244.292672827513	104.687252428272	96.8405534198612	35.413786765612	3.27740075476588	78.9927488111276	18.7981631542143	7.88236694240949	39.0358249714973	47.1461075474475	5.4410676296422	5.14114713427692	90.2965262319521	37.9653292189039	22.9557485231081	75.2139899988944	52.2802126414482	50.2516120990702	36.6371300024013	54.6013043267	81.4043659241305	229.396011247547	52.7259737909345	55.4577220548955	77.1117846431411	58.8954348565501	92.4007230766956	145.501967193951	107.550546004593	61.3857115594387	15.2140111250152	21.9199700290766	0	0	0	0	55.6983837813362	129.054894816565	29.2564380092715	25.8676673875369	70.9560203458628	71.6620200937577	179.265275769818	62.4167718864851	129.159398694265	82.7932675278143	32.4014836170454	40.9568583486557	28.6752232150717	92.8303227437479	14.0185191575185	192.945636153271	137.314363015768	202.809175496798	60.4758447455464	13.7832093816877	53.895022897194	43.2745698545748	31.7846713092491	47.251632520987	42.5545564465301	12.5556057105313	24.5342570612298	16.6600588855408	17.934280863326	51.2987634881479	145.828823493373	67.7488991530538	5.531100114574	22.7354382930658	31.4796453346835	94.216477951724	53.9979775260327	51.8385006651207	36.2558739418454	65.7292067916253	76.8471095593584	73.7949484628282	53.0059301021166	27.8582761226245	42.2017502286903	18.3502893926452	81.0327926689544	47.1600859973959	0	41.7805305895667	0	194.592558112677	46.6157714942435	76.3119849187665	31.461864182986	29.0859502141836	64.5594886915396	112.610780096096	83.631411161493	118.550741069108	52.3352109760057	24.0258217532849	20.2761113571913	63.1497778588395	55.1587170247661	50.9428939827878	12.4827910140749	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Caccovicinus;s__Caccovicinus merdipullorum
GPB:bin_000111	2.010970419392	4.2127181672266	7.62641769534432	2.31598278280401	46.0072204254171	35.7688692659555	12.1970241050384	16.2510182342252	17.7928538032555	37.1984460179209	5.1448664124897	16.9516115816009	61.1374821055879	21.3070030414476	4.87561877310608	20.7204037268578	0	7.53676488308984	7.40431008304935	76.5617182491673	6.33021155171666	5.36914304443598	3.87791793393648	8.13796892999851	3.45611591241017	5.00016870152844	4.91813155827192	5.04210308145392	3.10700014942135	6.45953332337191	0	0	0	0	9.82194758684514	0	0	8.41285602047554	0	0	2.9359850000241	0	83.5756047949795	0	4.21710440696593	0	0	3.05084664067056	0	0	0	0	0	0	0	5.39550868330867	0	0	0	0	0	0	23.1341369952812	0	55.9933386996486	4.73323468310623	11.725141829785	8.50554546024187	35.8080080205527	63.913827259275	41.0789185750023	59.2403611176717	107.099104917891	44.6634404507705	32.8986296615847	21.6687955192874	34.7683246010209	40.9480543893728	59.6258200099293	104.338617707876	71.5958200581297	49.1496478958099	63.4618999648137	82.7081415357623	26.5626340574646	46.0783642699803	72.7967339384095	58.5369239445309	284.836335417199	130.20263463587	0	31.8669475145445	78.5771231087354	0	182.79263690129	63.2344903044822	0	4.76803539840071	18.9420004145238	4.3139390842881	0	3.24822742894051	30.8870326365157	75.2698501448423	13.4377997464657	0	23.0401943441608	28.2484443309056	27.7299522333672	27.3381308834658	31.5909518140234	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum intestinigallinarum
GPB:bin_000112	8.30261269488288	10.79767765444	7.85959564380598	0	9.94144743599602	31.520343255426	20.3925917984876	22.8584422166681	13.7587019201896	11.1409695635555	9.61604627628256	60.724444853554	27.0247136497858	24.1543639115942	18.297858666728	94.8381890464273	71.444034648839	36.9434714059519	338.343538310339	135.163348856423	110.096598821203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5840017691496	23.1284451970564	17.7192086872428	23.7139568051359	13.2998989137579	20.1390483075491	20.4820034496171	23.362372007474	15.3924851555892	7.23362989413728	0	9.70470020155508	0	0	0	0	0	0	0	0	0	0	0	0	8.40010675515408	3.88170327792206	5.62245214680574	7.08002202456491	9.4450107119985	5.22132049727022	22.002338285867	11.3101529090779	10.1704490283429	9.29544404699696	17.7092740593395	31.3704819192578	23.0710685113269	29.9536608542545	8.64502059049857	20.7973436937845	3.47627784853004	49.9284931302329	35.2061323034249	0	0	8.73085409174769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6146745118421	27.9503599759099	32.6100372295971	27.7382388318225	10.4358635577081	22.0955385662816	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avicola
GPB:bin_000113	0	7.97512485359188	34.009615149987	122.951252196122	52.0885016755596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77992215968246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia faecigallinarum
GPB:bin_000114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07304181019815	51.0685091754327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Avoscillospira;s__Avoscillospira stercoripullorum
GPB:bin_000115	0	1.0885794021688	0	1.00375646195803	0	2.75779071629483	1.14575145741678	0.860001197960533	0.818854920867372	0.751818027350172	0	2.84411721921578	3.39977532127957	2.0907589568942	1.50370939922279	1.93343495624388	1.05513429993265	2.4602319887245	8.92800868399146	3.83855892682295	0.819551693830626	0.840968294385355	0	0	0	0	0	3.97622659545728	1.36827873852311	1.01182435942728	0.775728341668123	6.71839492847075	6.87135493003544	1.90347371882399	15.8715712963767	8.27351883792939	1.77662436725069	4.21642990647351	2.16219652175826	5.76135892731191	0	0	8.42691890662876	0	0	0	0.737369156427975	0	1.18799790234666	1.86364764313489	0	0	0.627169011450302	1.20791094019121	0.607182629083304	0.640040975139874	2.40584702532953	0	0.870306103364436	0	0	1.70925742338248	0	0	0	0	0	0	0	2.60347384106486	0	0	0.658633811580367	7.26866220813464	1.02869359959025	0	8.85682782495596	0	1.24968064572518	0.785996574810802	1.32621565489935	0.768870628819263	1.19742267348119	0.59038673344278	0	0	0	0	0	0	3.07544584301583	3.03275933095127	0	0	0	0	3.35371496118241	1.4731247333621	1.28213559690828	1.64493427719584	1.5281697974591	1.22202976076239	3.33130820957464	3.15363110394508	0.808806721292037	2.12831135238742	0.779468912312956	3.85454803271655	1.80203824427882	0	0.680930546404468	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum
GPB:bin_000116	0	0	0	2.81856674394136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66376035243649	1.53633365485995	0	0	0	0	15.3479715599016	4.13342978213933	3.52601708377471	5.010721072311	0	0	0	3.05961533007328	0	0	0	0	0	0	0	0	0	3.09402133971136	0	3.55592098650937	27.0984292741034	0	4.58810127565203	0	4.51032634630206	0	0	2.97804045728189	27.9708880275072	0	2.19715208006976	2.97837088714636	0	0	5.93885725787821	8.68795112281445	0	0	0	0	0	4.37518053173325	0	0	3.62960684628651	0	1.92401049335106	5.80536359263174	2.49986713965866	7.32373012361106	4.5049568610044	3.41115140213783	9.31775044449701	4.17035531949401	6.78095776748366	2.19839119206153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp019418195
GPB:bin_000119	0	5.5320660863386	135.490382990524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas intestinigallinarum
GPB:bin_000122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2104638912726	0	0	10.3938610628545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09532480761315	0	0	2.53355868583907	2.58065247573798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59774577725684	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__JAETTH01;s__JAETTH01 sp021769225
GPB:bin_000123	25.2990476319061	94.3793497802499	17.5605083756044	22.8402643936091	46.9087236941952	31.9479344287648	29.1013704195458	26.3128929780305	29.6917637665626	34.6527801004563	0	0	0	0	0	0	0	0	0	0	0	14.3045767489872	15.7901108002046	16.6154279519437	12.1030406001481	6.1613646691904	2.99969713976586	25.3579626926515	7.43369984433536	7.16476179751078	13.1865253891693	26.9649170018739	6.1319531662089	27.1581860175536	18.9026671032109	20.4218932047921	18.3796118295305	30.6429198058626	20.1866932357225	0	0	0	0	0	68.2352392457768	60.9505300667796	7.22781932346486	5.53589845007363	65.477738238544	72.9588923232142	77.3143262709927	32.8432592425303	55.4653998292077	41.6065983640638	48.7129053747412	71.1469780409454	18.7671624634964	48.078233677383	15.9802499532822	0	0	5.4675017467395	32.2953952049891	0	0	0	0	15.4368045452969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87070169371594	0	10.6336161358532	16.5649359037893	0	0	13.8327959891118	14.2253636087193	23.0932309356847	9.47639546611786	5.50625681013609	9.79955377978471	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia gallistercoris
GPB:bin_000124	8.808412316084	9.98340773131077	9.48425655468892	11.663855184687	22.2852251456626	14.5213727272075	7.51792671944364	5.2185733005347	7.04993407147328	14.5878391323458	8.85712873326045	9.56632143409657	11.9011364090417	17.1322345928568	3.30095988246588	12.9133467615109	35.9282808278615	46.3042629682488	31.2178105377042	7.6042562063486	15.815047174499	5.23774482432891	6.520584863384	6.77108252899165	6.65563076746542	6.69624058840826	3.70367714180627	5.67492472263403	6.74015451966432	12.3386236664457	10.4582391192318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4968849155326	8.43193583981263	15.9942759490481	20.451636021257	22.9850818138695	12.4763589626426	27.5215100142717	17.3813491425193	29.8006545724276	15.396078302804	17.5990362243189	28.3329380353811	17.8736999990779	23.3794235377647	19.1281477413717	13.932011655057	11.8630623006648	17.1504071995795	10.1369720211012	0	0	0	37.7622925710281	26.6773482491289	5.40556289233108	32.9374846960782	28.728509195672	24.1721026538409	20.3908557594485	42.717651223238	23.0178539777902	11.8442365558569	32.4288438072776	14.1029033140483	21.3319893202958	24.4187583307122	9.09156688595031	9.9624304728105	14.3462933004937	11.5282714021825	20.433655513971	9.57884631737696	14.9414941955234	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas faecavium
GPB:bin_000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.2763417757891	4.40834186196034	0	5.0242690387628	2.35702627889202	6.68130566427258	8.6816922211943	4.59626496201335	26.3044551443778	11.1081257966668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdisoma;s__Merdisoma sp944375745
GPB:bin_000126	2.28713851917102	4.67834715155598	0	0	0	4.70859348433383	3.90837692292226	4.18885483829139	0	6.29123721779195	6.22230879757423	6.34888882607805	19.5692024729728	8.97074760018078	6.57241447033514	0	22.4507338815165	28.722039989848	0	0	0	4.27941900233142	2.72614743018357	4.1380654760257	0	3.38977469978766	0	4.0638483184292	4.14746281930206	4.15213963665354	6.16950884093314	13.9008124258229	5.78413034945587	7.99071396789052	10.0321665961016	13.7348509727052	10.8043659619776	0	4.57051810103149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92366647328051	0	3.87590145290212	4.66549683098273	3.18674837644504	7.42556211410793	3.27276684885371	0	2.81129173112467	9.64040665291109	6.79838779470141	7.97913119594524	8.40406594632995	4.87236950878266	3.25934831682655	29.8536549546145	8.07568343453811	4.41666392273956	21.5308869547683	6.98266314006471	17.59396833343	27.138959170656	12.2790495191911	0	33.4373208859087	0	6.58710055099028	26.4036498407114	78.6436122396827	40.6940804896293	32.4714051228196	44.3378020007454	5.44018758554132	7.43168131438091	5.7035754487195	0	5.79951576728507	5.39241411483874	4.60146377098339	4.59036179334528	3.68821683881531	4.34096067364819	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas stercoravium
GPB:bin_000127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2273754850166	18.6672286373501	18.7566792533485	18.2469494651117	31.1935003671877	23.7856432360743	27.1766487822522	30.4922815233356	21.6390339675998	29.529287327093	18.4497418725475	26.9284888309183	13.5979322401736	22.9676915952386	17.6659571815332	22.4855522612184	11.4353441425346	30.2146300995243	37.4779584639498	26.0831008724818	0	0	0	0	40.6423318061249	35.1733591643466	37.1485171372515	47.8053172337067	70.7083742080803	40.2909003222483	59.2130195431528	27.2117919306399	124.874087511235	27.6880226943902	38.5073855415744	89.5273760330579	43.1015301313107	46.0563290549576	31.8877830633317	17.4213423723612	21.8167534855427	50.5758715226779	29.9817810520201	0	0	0	0	0	38.3170268211412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Onthovicinus;s__Onthovicinus excrementipullorum
GPB:bin_000129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.7177178200037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__
GPB:bin_000130	8.27966155735972	7.05379707537766	4.51363134454092	5.13928930625524	17.9425949730327	23.3416008565109	12.6917668222841	17.887832420997	8.20448191493289	16.4936528020639	7.12148112845538	9.00964246038805	17.4838537174208	14.7605494826365	12.3176586016363	23.268714640676	5.08391144464619	6.23482003313722	42.0616115069603	3.87001753072912	16.8213890557683	23.9431498703934	24.080587654205	19.130086512526	48.566440568367	26.106410518885	9.70208947943691	36.069223445756	28.3207418619715	27.8992548041693	33.0240563668319	25.3987485722021	21.3759105183256	13.4772933986233	37.9509519957846	35.9589711576434	52.6740235316756	29.1420682680378	25.4492039572237	24.4597302259081	0	0	0	0	27.5007020122861	24.2335200518203	18.0026715622934	11.3319326649953	30.4159268967477	0	0	22.7558820798359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3590230673965	22.508975129187	29.190733661573	38.2190032208659	52.2528720972771	28.6968638230414	43.5619040586938	28.0737789740888	40.0279014922935	38.7751312007822	40.4856918149283	59.4218998745887	60.7089596905105	41.2365932434534	42.8732048343195	32.8795704915428	17.718342602133	53.2293683903166	29.9696596443063	28.7151552985426	94.3631489977726	35.4545291818956	44.5499234219267	68.0091602814314	31.5622486320549	57.8406661453317	59.4315770160618	66.7509081409932	16.7697030515999	30.4509995424334	29.8013445073552	20.0851588449632	22.5491380631621	24.4898244577724	43.3167311622974	31.1561443135886	15.1021022331263	17.9483005708954	19.369162250422	32.3641648179411	27.6178345801743	22.2732556253279	20.7023702843513	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum
